customer_address_id,customer_id,address
3693,1905794,"Maple Street No. H, Block 6"
3694,1350567,"Jl. Merdeka No. 121, RT 6/RW 1"
3695,1320104,Kompleks Oak Blok F No. 43
3696,568547,"Jl. Imam Bonjol No. 80, RT 11/RW 2"
3697,692501,Perumahan Gatot Subroto No. 21
3698,1674104,"Imam Bonjol Street No. G, Block 32"
3699,1736788,Kompleks Mangga Blok B No. 40
3700,1223520,"Gatot Subroto Street No. H, Block 39"
3701,1223520,Kompleks Imam Bonjol Blok B No. 32
3702,1397369,Kompleks Sudirman Blok G No. 22
3703,1686513,"Cedar Avenue, Apt 184"
3704,1523155,Kompleks Pine Blok G No. 16
3705,1523155,Kompleks Melati Blok D No. 16
3706,920061,"Diponegoro Street No. A, Block 6"
3707,920061,"Jl. Ahmad Yani No. 38, RT 4/RW 8"
3708,1067811,"Gatot Subroto Street No. E, Block 50"
3709,1307505,Kompleks Veteran Blok H No. 28
3710,1307505,"Ahmad Yani Avenue, Apt 477"
3711,1834303,"Willow Street No. A, Block 24"
3712,1834303,"Pine Street No. D, Block 23"
3713,1641701,"Jl. Sudirman No. 65, RT 13/RW 3"
3714,952686,"Pine Avenue, Apt 402"
3715,952686,Kompleks Cedar Blok C No. 21
3716,1256824,Kompleks Imam Bonjol Blok A No. 11
3717,1256824,Kompleks Maple Blok B No. 32
3718,1319239,"Sudirman Street No. C, Block 16"
3719,1319239,Perumahan Willow No. 491
3720,211481,"Imam Bonjol Street No. G, Block 3"
3721,211481,"Jl. Oak No. 183, RT 11/RW 10"
3722,770086,Kompleks Merdeka Blok B No. 31
3723,770086,Perumahan Kartini No. 109
3724,680005,Kompleks Pahlawan Blok G No. 34
3725,1668706,"Sudirman Avenue, Apt 233"
3726,582973,Perumahan Cedar No. 23
3727,582973,Kompleks Melati Blok A No. 27
3728,1322,"Maple Avenue, Apt 476"
3729,274687,Perumahan Veteran No. 473
3730,274687,Kompleks Veteran Blok H No. 17
3731,1180440,"Jl. Veteran No. 172, RT 19/RW 5"
3732,1180440,"Pahlawan Avenue, Apt 3"
3733,13663,"Jl. Veteran No. 116, RT 8/RW 7"
3734,291242,"Sudirman Avenue, Apt 491"
3735,467722,Kompleks Maple Blok A No. 33
3736,1571221,Perumahan Sudirman No. 255
3737,1571221,Perumahan Kartini No. 274
3738,1224081,"Jl. Veteran No. 100, RT 18/RW 6"
3739,1224081,"Kartini Street No. A, Block 44"
3740,947020,"Jl. Melati No. 166, RT 8/RW 8"
3741,947020,"Jl. Ahmad Yani No. 34, RT 9/RW 3"
3742,229852,Kompleks Maple Blok C No. 28
3743,229852,"Imam Bonjol Street No. F, Block 7"
3744,1586726,Kompleks Gatot Subroto Blok B No. 10
3745,1586726,"Jl. Merdeka No. 62, RT 3/RW 5"
3746,1201895,"Jl. Cedar No. 87, RT 4/RW 9"
3747,1493315,Perumahan Ahmad Yani No. 247
3748,1493315,Perumahan Pahlawan No. 403
3749,1407198,Kompleks Gatot Subroto Blok F No. 12
3750,1299443,"Pahlawan Street No. A, Block 40"
3751,1299443,"Jl. Gatot Subroto No. 42, RT 5/RW 6"
3752,1566850,Perumahan Kartini No. 246
3753,1305879,"Jl. Melati No. 100, RT 14/RW 2"
3754,1305879,Perumahan Pine No. 109
3755,447724,"Willow Street No. B, Block 48"
3756,500548,"Cedar Avenue, Apt 199"
3757,487162,Kompleks Kartini Blok A No. 3
3758,487162,"Kartini Avenue, Apt 2"
3759,103069,"Jl. Oak No. 167, RT 11/RW 7"
3760,103069,"Jl. Melati No. 119, RT 3/RW 3"
3761,819117,Perumahan Ahmad Yani No. 304
3762,908144,"Willow Avenue, Apt 284"
3763,1212146,"Jl. Sudirman No. 164, RT 11/RW 4"
3764,1212146,Kompleks Maple Blok E No. 3
3765,943054,"Jl. Mangga No. 171, RT 5/RW 5"
3766,881326,"Pahlawan Street No. F, Block 27"
3767,881326,"Jl. Oak No. 20, RT 16/RW 5"
3768,1197543,"Merdeka Avenue, Apt 14"
3769,1197543,Kompleks Melati Blok C No. 46
3770,1582406,"Ahmad Yani Street No. F, Block 8"
3771,1289374,Kompleks Melati Blok F No. 8
3772,839484,Perumahan Kartini No. 299
3773,131062,"Sudirman Street No. E, Block 20"
3774,1557116,Perumahan Mangga No. 465
3775,1036294,"Jl. Pine No. 193, RT 2/RW 5"
3776,1036294,"Gatot Subroto Avenue, Apt 337"
3777,1265121,Kompleks Sudirman Blok C No. 5
3778,1265121,"Jl. Merdeka No. 28, RT 16/RW 1"
3779,1741060,Kompleks Pine Blok B No. 17
3780,1741060,"Veteran Street No. B, Block 22"
3781,1649297,"Ahmad Yani Street No. A, Block 31"
3782,499255,"Imam Bonjol Street No. D, Block 27"
3783,1662644,Perumahan Pahlawan No. 296
3784,939802,"Veteran Avenue, Apt 31"
3785,1121587,"Pine Street No. D, Block 34"
3786,1121587,Kompleks Oak Blok C No. 26
3787,1930063,Perumahan Mangga No. 138
3788,1930063,"Ahmad Yani Street No. G, Block 17"
3789,194165,"Jl. Ahmad Yani No. 104, RT 19/RW 4"
3790,194165,Kompleks Diponegoro Blok C No. 42
3791,1648667,"Diponegoro Street No. A, Block 15"
3792,1353693,"Jl. Gatot Subroto No. 176, RT 13/RW 3"
3793,339310,Kompleks Ahmad Yani Blok A No. 42
3794,594647,"Jl. Merdeka No. 106, RT 4/RW 6"
3795,1682822,"Diponegoro Avenue, Apt 76"
3796,545820,Kompleks Melati Blok G No. 25
3797,1362778,"Kartini Avenue, Apt 440"
3798,1362778,"Kartini Street No. G, Block 23"
3799,741182,"Willow Street No. H, Block 18"
3800,660500,"Jl. Pahlawan No. 1, RT 14/RW 8"
3801,660500,"Sudirman Street No. A, Block 48"
3802,1830935,Perumahan Mangga No. 105
3803,1830935,"Ahmad Yani Avenue, Apt 452"
3804,1381291,"Mangga Street No. E, Block 12"
3805,1381291,"Merdeka Avenue, Apt 243"
3806,800189,Perumahan Cedar No. 179
3807,83562,"Cedar Street No. D, Block 45"
3808,83562,Kompleks Willow Blok G No. 18
3809,548979,"Veteran Avenue, Apt 225"
3810,566989,"Jl. Veteran No. 166, RT 16/RW 7"
3811,184233,Perumahan Diponegoro No. 57
3812,1842624,Kompleks Pahlawan Blok B No. 18
3813,1842624,Perumahan Mangga No. 383
3814,1957449,"Jl. Gatot Subroto No. 146, RT 4/RW 4"
3815,1957449,Kompleks Pahlawan Blok D No. 49
3816,1418546,"Merdeka Avenue, Apt 77"
3817,1289789,Kompleks Maple Blok F No. 1
3818,1408464,"Imam Bonjol Street No. B, Block 47"
3819,1408464,Kompleks Maple Blok E No. 45
3820,1965096,Perumahan Kartini No. 322
3821,1965096,"Oak Avenue, Apt 50"
3822,1877745,"Kartini Avenue, Apt 456"
3823,1877745,"Melati Street No. A, Block 22"
3824,417276,"Veteran Avenue, Apt 273"
3825,417276,Kompleks Willow Blok D No. 28
3826,1824211,"Jl. Ahmad Yani No. 145, RT 5/RW 4"
3827,464991,"Jl. Kartini No. 120, RT 14/RW 9"
3828,464991,"Jl. Ahmad Yani No. 175, RT 18/RW 8"
3829,1390133,"Kartini Street No. D, Block 24"
3830,189021,"Jl. Pahlawan No. 3, RT 19/RW 7"
3831,900463,Kompleks Cedar Blok D No. 6
3832,1862276,"Ahmad Yani Street No. B, Block 17"
3833,1862276,Perumahan Veteran No. 23
3834,251520,Kompleks Imam Bonjol Blok A No. 32
3835,251520,"Maple Street No. F, Block 7"
3836,726104,Perumahan Veteran No. 474
3837,974526,"Jl. Maple No. 179, RT 12/RW 6"
3838,974526,"Imam Bonjol Avenue, Apt 14"
3839,535406,Perumahan Merdeka No. 342
3840,580266,"Imam Bonjol Street No. C, Block 15"
3841,580266,"Jl. Imam Bonjol No. 51, RT 7/RW 4"
3842,1437624,Kompleks Cedar Blok A No. 43
3843,1668995,"Diponegoro Street No. A, Block 8"
3844,1668995,"Oak Street No. E, Block 44"
3845,575612,"Gatot Subroto Street No. C, Block 31"
3846,575612,"Merdeka Avenue, Apt 88"
3847,55237,"Jl. Imam Bonjol No. 176, RT 14/RW 2"
3848,55237,"Jl. Imam Bonjol No. 55, RT 3/RW 3"
3849,1797542,"Jl. Maple No. 59, RT 6/RW 5"
3850,1797542,Perumahan Melati No. 454
3851,1360231,"Kartini Street No. H, Block 28"
3852,1360231,"Cedar Street No. E, Block 21"
3853,1880541,Perumahan Kartini No. 475
3854,1880541,"Jl. Kartini No. 104, RT 10/RW 7"
3855,326594,"Jl. Ahmad Yani No. 178, RT 5/RW 1"
3856,326594,"Ahmad Yani Street No. H, Block 26"
3857,1471536,"Jl. Imam Bonjol No. 138, RT 8/RW 3"
3858,1232377,"Jl. Gatot Subroto No. 62, RT 18/RW 9"
3859,1568950,Kompleks Gatot Subroto Blok E No. 17
3860,172176,Perumahan Diponegoro No. 424
3861,172176,"Sudirman Street No. G, Block 32"
3862,105957,"Veteran Street No. B, Block 34"
3863,18908,Perumahan Cedar No. 37
3864,684074,Perumahan Gatot Subroto No. 378
3865,684074,Kompleks Cedar Blok C No. 44
3866,513578,Kompleks Merdeka Blok A No. 49
3867,513578,"Jl. Merdeka No. 199, RT 1/RW 1"
3868,754255,Kompleks Imam Bonjol Blok B No. 6
3869,1768651,"Ahmad Yani Avenue, Apt 225"
3870,1633221,"Jl. Merdeka No. 185, RT 5/RW 6"
3871,1633221,Kompleks Pine Blok B No. 33
3872,1603481,Kompleks Pahlawan Blok C No. 6
3873,1603481,Perumahan Diponegoro No. 308
3874,1633139,Kompleks Willow Blok B No. 10
3875,1633139,"Mangga Street No. A, Block 21"
3876,1614641,"Sudirman Avenue, Apt 260"
3877,1614641,"Cedar Avenue, Apt 14"
3878,1657967,Perumahan Sudirman No. 2
3879,291039,"Pine Street No. F, Block 41"
3880,291039,Kompleks Gatot Subroto Blok F No. 47
3881,524506,Perumahan Diponegoro No. 208
3882,524506,"Ahmad Yani Avenue, Apt 121"
3883,511342,"Pahlawan Street No. D, Block 21"
3884,511342,Kompleks Sudirman Blok F No. 20
3885,838792,Perumahan Pine No. 374
3886,1492325,Perumahan Sudirman No. 321
3887,690754,"Jl. Maple No. 54, RT 8/RW 7"
3888,690754,Perumahan Cedar No. 317
3889,1535213,"Jl. Imam Bonjol No. 33, RT 3/RW 1"
3890,1535213,Kompleks Sudirman Blok B No. 26
3891,1182543,Perumahan Ahmad Yani No. 456
3892,1182543,Perumahan Merdeka No. 134
3893,1403610,"Willow Street No. H, Block 16"
3894,1403610,Perumahan Kartini No. 194
3895,266511,Perumahan Gatot Subroto No. 205
3896,795974,"Diponegoro Street No. B, Block 10"
3897,795974,"Mangga Avenue, Apt 372"
3898,1542319,Perumahan Mangga No. 209
3899,1027553,"Merdeka Street No. D, Block 27"
3900,1027553,"Oak Street No. G, Block 14"
3901,906370,Kompleks Pahlawan Blok B No. 30
3902,876366,"Mangga Avenue, Apt 485"
3903,715037,"Oak Street No. F, Block 49"
3904,715037,Kompleks Sudirman Blok C No. 26
3905,1848489,Kompleks Melati Blok C No. 19
3906,1579167,"Jl. Gatot Subroto No. 121, RT 13/RW 5"
3907,51418,Kompleks Mangga Blok A No. 50
3908,51418,"Ahmad Yani Street No. F, Block 16"
3909,1193031,Kompleks Melati Blok C No. 30
3910,1900485,Kompleks Sudirman Blok E No. 44
3911,1144969,Kompleks Veteran Blok D No. 14
3912,1689778,Kompleks Kartini Blok E No. 38
3913,1251308,"Jl. Pine No. 187, RT 8/RW 3"
3914,1251308,"Jl. Gatot Subroto No. 25, RT 20/RW 8"
3915,1690696,"Jl. Sudirman No. 156, RT 7/RW 4"
3916,1690696,Perumahan Gatot Subroto No. 324
3917,1375776,"Kartini Avenue, Apt 69"
3918,1741268,Kompleks Veteran Blok A No. 27
3919,1741268,"Jl. Gatot Subroto No. 22, RT 20/RW 9"
3920,1751262,Kompleks Pine Blok B No. 30
3921,1751262,Perumahan Maple No. 399
3922,103178,"Jl. Imam Bonjol No. 54, RT 1/RW 1"
3923,1760736,Kompleks Maple Blok B No. 36
3924,156739,Perumahan Merdeka No. 126
3925,96523,Kompleks Willow Blok H No. 17
3926,96523,Kompleks Ahmad Yani Blok G No. 1
3927,1332038,"Oak Avenue, Apt 313"
3928,130661,"Sudirman Street No. B, Block 20"
3929,130661,Perumahan Gatot Subroto No. 414
3930,1627946,Perumahan Mangga No. 56
3931,996809,"Veteran Street No. G, Block 34"
3932,996809,"Melati Avenue, Apt 430"
3933,912568,Perumahan Diponegoro No. 388
3934,138454,"Imam Bonjol Street No. C, Block 14"
3935,138454,Perumahan Diponegoro No. 38
3936,488094,"Pahlawan Avenue, Apt 172"
3937,462880,"Gatot Subroto Avenue, Apt 48"
3938,462880,Kompleks Sudirman Blok E No. 9
3939,1921659,"Jl. Oak No. 162, RT 1/RW 6"
3940,1921659,"Willow Street No. G, Block 28"
3941,27938,"Jl. Ahmad Yani No. 30, RT 5/RW 7"
3942,27938,"Jl. Sudirman No. 50, RT 2/RW 9"
3943,1222935,Kompleks Pine Blok G No. 39
3944,923969,"Jl. Pine No. 40, RT 15/RW 2"
3945,1442453,"Ahmad Yani Street No. C, Block 50"
3946,1442453,"Pahlawan Street No. F, Block 23"
3947,965232,"Imam Bonjol Avenue, Apt 224"
3948,768042,"Willow Avenue, Apt 218"
3949,757997,Perumahan Kartini No. 269
3950,1734345,Kompleks Sudirman Blok B No. 16
3951,1734345,Kompleks Merdeka Blok H No. 50
3952,156584,Kompleks Mangga Blok D No. 31
3953,653555,"Sudirman Avenue, Apt 109"
3954,405301,Kompleks Ahmad Yani Blok A No. 7
3955,579355,"Merdeka Avenue, Apt 311"
3956,579355,"Jl. Oak No. 145, RT 19/RW 2"
3957,279196,Kompleks Imam Bonjol Blok A No. 46
3958,279196,"Pahlawan Avenue, Apt 299"
3959,503134,"Maple Avenue, Apt 393"
3960,575217,Kompleks Cedar Blok B No. 34
3961,575217,Kompleks Diponegoro Blok F No. 38
3962,79083,Perumahan Veteran No. 76
3963,79083,Kompleks Ahmad Yani Blok E No. 2
3964,1082543,Perumahan Kartini No. 489
3965,1082543,"Kartini Street No. B, Block 12"
3966,1951073,Kompleks Diponegoro Blok G No. 26
3967,1357648,"Merdeka Avenue, Apt 286"
3968,884915,"Pine Street No. B, Block 30"
3969,884915,"Merdeka Avenue, Apt 329"
3970,231712,"Kartini Street No. E, Block 36"
3971,231712,"Veteran Street No. F, Block 43"
3972,1722790,"Diponegoro Street No. A, Block 19"
3973,1722790,"Jl. Oak No. 105, RT 4/RW 3"
3974,1254676,Kompleks Merdeka Blok C No. 26
3975,1254676,Perumahan Oak No. 279
3976,1005361,"Pahlawan Avenue, Apt 48"
3977,748062,Perumahan Pine No. 177
3978,748062,"Gatot Subroto Avenue, Apt 473"
3979,678909,"Jl. Willow No. 110, RT 4/RW 3"
3980,1822951,Perumahan Melati No. 293
3981,1952641,"Jl. Pahlawan No. 50, RT 9/RW 7"
3982,1952641,Perumahan Diponegoro No. 124
3983,1265846,Perumahan Pahlawan No. 321
3984,1265846,"Jl. Merdeka No. 43, RT 16/RW 4"
3985,390427,"Jl. Maple No. 154, RT 13/RW 7"
3986,1569138,"Jl. Ahmad Yani No. 196, RT 13/RW 9"
3987,1814905,"Jl. Gatot Subroto No. 172, RT 7/RW 10"
3988,1833263,"Jl. Sudirman No. 17, RT 13/RW 9"
3989,1833263,"Jl. Pahlawan No. 21, RT 10/RW 10"
3990,1193054,Kompleks Sudirman Blok H No. 27
3991,1446734,Perumahan Kartini No. 447
3992,669260,"Diponegoro Avenue, Apt 26"
3993,669260,Kompleks Veteran Blok E No. 18
3994,1953161,"Cedar Avenue, Apt 227"
3995,1334664,"Imam Bonjol Avenue, Apt 30"
3996,1334664,"Diponegoro Avenue, Apt 372"
3997,922245,"Diponegoro Avenue, Apt 306"
3998,922245,"Oak Street No. A, Block 36"
3999,139106,"Willow Avenue, Apt 473"
4000,35471,"Jl. Imam Bonjol No. 145, RT 20/RW 2"
4001,35471,Kompleks Merdeka Blok G No. 34
4002,1643858,"Jl. Kartini No. 51, RT 7/RW 8"
4003,1643858,"Gatot Subroto Street No. C, Block 21"
4004,335562,"Kartini Street No. F, Block 26"
4005,335562,"Jl. Cedar No. 140, RT 3/RW 8"
4006,1210189,"Imam Bonjol Street No. B, Block 6"
4007,47557,"Jl. Pine No. 29, RT 8/RW 7"
4008,1212771,Perumahan Melati No. 68
4009,1038451,"Oak Avenue, Apt 193"
4010,1038451,"Jl. Kartini No. 56, RT 15/RW 2"
4011,1208527,Kompleks Pahlawan Blok A No. 47
4012,1208527,"Melati Street No. A, Block 10"
4013,1796934,Kompleks Sudirman Blok B No. 28
4014,1796934,Kompleks Mangga Blok A No. 16
4015,863441,"Pahlawan Street No. B, Block 26"
4016,863441,"Ahmad Yani Avenue, Apt 475"
4017,773028,"Willow Avenue, Apt 342"
4018,576804,"Gatot Subroto Street No. A, Block 11"
4019,1112639,"Imam Bonjol Avenue, Apt 53"
4020,1116046,Kompleks Maple Blok C No. 37
4021,92043,"Cedar Avenue, Apt 120"
4022,92043,"Veteran Avenue, Apt 448"
4023,1335331,"Jl. Imam Bonjol No. 140, RT 11/RW 7"
4024,543215,Kompleks Veteran Blok H No. 48
4025,77918,"Maple Avenue, Apt 207"
4026,960838,"Willow Avenue, Apt 359"
4027,1082466,"Willow Avenue, Apt 121"
4028,622731,Perumahan Diponegoro No. 441
4029,622731,"Jl. Oak No. 196, RT 1/RW 7"
4030,1313890,"Jl. Imam Bonjol No. 47, RT 8/RW 6"
4031,1025057,"Gatot Subroto Street No. G, Block 44"
4032,1025057,Kompleks Merdeka Blok F No. 35
4033,924223,"Jl. Pahlawan No. 104, RT 19/RW 3"
4034,924223,"Jl. Imam Bonjol No. 19, RT 19/RW 3"
4035,1802744,Perumahan Pine No. 497
4036,1802744,"Sudirman Avenue, Apt 286"
4037,674374,"Maple Street No. E, Block 35"
4038,674374,"Jl. Imam Bonjol No. 33, RT 2/RW 6"
4039,1325329,Perumahan Veteran No. 340
4040,1438822,Perumahan Pahlawan No. 260
4041,1438822,Kompleks Diponegoro Blok E No. 39
4042,1147910,Perumahan Gatot Subroto No. 332
4043,1147910,"Jl. Mangga No. 89, RT 15/RW 9"
4044,1762879,"Jl. Cedar No. 24, RT 12/RW 3"
4045,1762879,"Pine Street No. H, Block 25"
4046,1192121,"Imam Bonjol Street No. A, Block 40"
4047,1192121,"Pahlawan Avenue, Apt 195"
4048,586336,Perumahan Gatot Subroto No. 369
4049,1863136,"Willow Avenue, Apt 197"
4050,1863136,Perumahan Diponegoro No. 439
4051,270566,Perumahan Willow No. 368
4052,270566,"Diponegoro Street No. F, Block 34"
4053,1154921,"Sudirman Avenue, Apt 405"
4054,1385441,Perumahan Merdeka No. 205
4055,1385441,"Veteran Street No. F, Block 4"
4056,1642238,"Jl. Oak No. 194, RT 13/RW 7"
4057,1642238,Perumahan Melati No. 352
4058,521907,Perumahan Sudirman No. 16
4059,521907,"Jl. Imam Bonjol No. 72, RT 18/RW 3"
4060,991950,Kompleks Pahlawan Blok E No. 12
4061,991950,Perumahan Pine No. 236
4062,1694561,"Diponegoro Street No. F, Block 40"
4063,1694561,Kompleks Imam Bonjol Blok D No. 41
4064,1168588,Perumahan Pahlawan No. 405
4065,851998,"Kartini Street No. B, Block 22"
4066,851998,"Imam Bonjol Avenue, Apt 134"
4067,421178,Kompleks Imam Bonjol Blok F No. 47
4068,1887252,"Melati Street No. G, Block 11"
4069,1887252,Perumahan Imam Bonjol No. 207
4070,544338,"Melati Street No. F, Block 7"
4071,1052832,Perumahan Ahmad Yani No. 287
4072,548746,Kompleks Oak Blok A No. 42
4073,548746,"Pahlawan Avenue, Apt 490"
4074,1566492,Perumahan Melati No. 9
4075,1566492,Perumahan Melati No. 388
4076,734293,Kompleks Pahlawan Blok D No. 1
4077,734293,"Mangga Street No. B, Block 44"
4078,888755,"Jl. Willow No. 154, RT 16/RW 3"
4079,1681583,"Melati Street No. D, Block 18"
4080,49385,"Jl. Oak No. 54, RT 13/RW 5"
4081,499713,Kompleks Mangga Blok H No. 7
4082,1963348,Kompleks Kartini Blok B No. 14
4083,1963348,"Oak Street No. D, Block 27"
4084,1169871,Perumahan Ahmad Yani No. 122
4085,1169871,"Cedar Avenue, Apt 436"
4086,937220,"Jl. Merdeka No. 159, RT 9/RW 3"
4087,937220,"Jl. Mangga No. 198, RT 3/RW 1"
4088,1472246,"Cedar Street No. G, Block 40"
4089,1472246,Perumahan Ahmad Yani No. 357
4090,951003,Perumahan Sudirman No. 310
4091,951003,"Willow Street No. A, Block 18"
4092,417790,"Veteran Street No. F, Block 26"
4093,417790,"Diponegoro Street No. F, Block 36"
4094,911930,"Sudirman Avenue, Apt 490"
4095,911930,Kompleks Maple Blok H No. 35
4096,1704599,Kompleks Mangga Blok C No. 9
4097,1704599,"Melati Avenue, Apt 262"
4098,1715265,Kompleks Melati Blok G No. 24
4099,1715265,Kompleks Mangga Blok C No. 33
4100,415029,Kompleks Ahmad Yani Blok B No. 45
4101,1408625,Kompleks Merdeka Blok C No. 1
4102,1408625,"Jl. Sudirman No. 40, RT 10/RW 6"
4103,321148,Perumahan Veteran No. 38
4104,1217885,"Ahmad Yani Street No. F, Block 21"
4105,1760242,"Merdeka Street No. F, Block 22"
4106,1052977,"Jl. Kartini No. 163, RT 14/RW 9"
4107,1052977,"Ahmad Yani Street No. E, Block 20"
4108,535836,Perumahan Pine No. 198
4109,535836,Perumahan Willow No. 74
4110,91068,"Maple Street No. H, Block 41"
4111,91068,"Mangga Avenue, Apt 330"
4112,1865512,"Merdeka Street No. C, Block 24"
4113,1865512,Perumahan Imam Bonjol No. 471
4114,9738,Kompleks Kartini Blok B No. 34
4115,9738,"Imam Bonjol Street No. B, Block 48"
4116,1374321,"Gatot Subroto Street No. C, Block 13"
4117,558803,"Jl. Mangga No. 160, RT 3/RW 1"
4118,1092570,"Jl. Gatot Subroto No. 134, RT 8/RW 7"
4119,1092570,Kompleks Willow Blok C No. 14
4120,1321426,Kompleks Merdeka Blok C No. 50
4121,1321426,"Pine Avenue, Apt 266"
4122,126655,"Imam Bonjol Avenue, Apt 403"
4123,1362874,Kompleks Willow Blok H No. 21
4124,560908,Kompleks Pahlawan Blok H No. 9
4125,560908,"Diponegoro Avenue, Apt 442"
4126,1620934,Kompleks Diponegoro Blok B No. 33
4127,1273851,"Veteran Avenue, Apt 374"
4128,1273851,"Jl. Pine No. 14, RT 18/RW 3"
4129,1456647,"Jl. Willow No. 45, RT 3/RW 8"
4130,1456647,"Kartini Street No. H, Block 46"
4131,1195354,Perumahan Imam Bonjol No. 490
4132,133835,Kompleks Imam Bonjol Blok C No. 10
4133,547409,"Imam Bonjol Avenue, Apt 490"
4134,978386,"Melati Avenue, Apt 337"
4135,1919828,Kompleks Veteran Blok C No. 16
4136,1755291,Kompleks Oak Blok D No. 37
4137,1090792,Kompleks Mangga Blok E No. 27
4138,1866038,"Cedar Avenue, Apt 378"
4139,86702,"Imam Bonjol Street No. G, Block 19"
4140,86702,"Merdeka Street No. F, Block 17"
4141,643931,Perumahan Willow No. 313
4142,643931,"Jl. Imam Bonjol No. 115, RT 20/RW 10"
4143,343604,"Jl. Imam Bonjol No. 147, RT 6/RW 8"
4144,343604,"Jl. Imam Bonjol No. 15, RT 11/RW 4"
4145,1258731,Perumahan Willow No. 369
4146,1258731,"Jl. Kartini No. 126, RT 11/RW 3"
4147,470342,"Diponegoro Street No. A, Block 44"
4148,371656,"Oak Street No. G, Block 47"
4149,701104,Perumahan Kartini No. 89
4150,642104,"Jl. Pahlawan No. 195, RT 18/RW 8"
4151,1792709,Perumahan Cedar No. 179
4152,1792709,"Oak Street No. F, Block 12"
4153,762632,Perumahan Pine No. 474
4154,1754474,"Jl. Kartini No. 5, RT 9/RW 5"
4155,1370048,"Gatot Subroto Avenue, Apt 418"
4156,1099279,"Jl. Cedar No. 18, RT 12/RW 3"
4157,1099279,"Gatot Subroto Street No. A, Block 50"
4158,865531,Perumahan Imam Bonjol No. 399
4159,989174,"Jl. Gatot Subroto No. 78, RT 7/RW 8"
4160,989174,Kompleks Kartini Blok A No. 40
4161,1803914,"Jl. Maple No. 121, RT 3/RW 4"
4162,1225012,"Jl. Ahmad Yani No. 38, RT 13/RW 1"
4163,1225012,"Diponegoro Street No. B, Block 14"
4164,1059888,"Jl. Cedar No. 105, RT 15/RW 3"
4165,426958,"Jl. Gatot Subroto No. 30, RT 4/RW 7"
4166,533839,"Jl. Diponegoro No. 47, RT 2/RW 2"
4167,533839,Perumahan Sudirman No. 229
4168,1310127,Kompleks Cedar Blok D No. 13
4169,1679103,"Jl. Mangga No. 147, RT 7/RW 7"
4170,348547,Kompleks Kartini Blok A No. 43
4171,348547,"Cedar Street No. E, Block 50"
4172,1119700,"Mangga Street No. C, Block 7"
4173,687775,Kompleks Merdeka Blok G No. 41
4174,1086342,Kompleks Merdeka Blok F No. 9
4175,1987557,Perumahan Mangga No. 193
4176,818792,"Jl. Kartini No. 180, RT 12/RW 6"
4177,653810,"Jl. Merdeka No. 55, RT 19/RW 10"
4178,653810,Kompleks Diponegoro Blok H No. 2
4179,1961738,"Cedar Street No. B, Block 10"
4180,312924,"Maple Street No. F, Block 36"
4181,312924,Kompleks Oak Blok G No. 20
4182,1411247,"Merdeka Street No. E, Block 5"
4183,36646,"Jl. Diponegoro No. 124, RT 2/RW 7"
4184,1875544,Kompleks Imam Bonjol Blok H No. 15
4185,1742631,Kompleks Sudirman Blok C No. 39
4186,1742631,Perumahan Sudirman No. 227
4187,935012,"Maple Avenue, Apt 442"
4188,1071932,"Veteran Avenue, Apt 67"
4189,274178,Kompleks Ahmad Yani Blok F No. 21
4190,511651,"Merdeka Street No. D, Block 45"
4191,511651,Kompleks Sudirman Blok D No. 4
4192,180513,"Jl. Oak No. 104, RT 16/RW 10"
4193,1965503,Kompleks Maple Blok E No. 40
4194,1965503,"Jl. Oak No. 114, RT 19/RW 6"
4195,1471269,Kompleks Maple Blok C No. 16
4196,1471269,Kompleks Willow Blok B No. 9
4197,312432,"Maple Avenue, Apt 2"
4198,312432,"Jl. Sudirman No. 143, RT 2/RW 2"
4199,668853,"Jl. Kartini No. 7, RT 14/RW 9"
4200,1485491,"Jl. Cedar No. 103, RT 9/RW 2"
4201,1669258,"Maple Street No. A, Block 35"
4202,1669258,"Jl. Ahmad Yani No. 187, RT 12/RW 8"
4203,275472,"Merdeka Street No. B, Block 22"
4204,299990,"Gatot Subroto Avenue, Apt 101"
4205,565134,"Cedar Avenue, Apt 53"
4206,1433143,"Jl. Cedar No. 183, RT 8/RW 6"
4207,1427749,"Jl. Mangga No. 93, RT 17/RW 5"
4208,1947550,Kompleks Kartini Blok G No. 12
4209,1947550,"Jl. Kartini No. 7, RT 1/RW 10"
4210,1771020,"Oak Street No. F, Block 29"
4211,1771020,"Maple Avenue, Apt 306"
4212,1583309,"Merdeka Avenue, Apt 105"
4213,1583309,"Jl. Merdeka No. 86, RT 7/RW 4"
4214,820681,"Cedar Street No. E, Block 28"
4215,820681,"Maple Avenue, Apt 422"
4216,588392,"Jl. Oak No. 150, RT 3/RW 9"
4217,988412,"Willow Street No. A, Block 3"
4218,375140,Kompleks Pine Blok G No. 28
4219,1991425,Kompleks Melati Blok A No. 49
4220,1418374,"Jl. Sudirman No. 115, RT 19/RW 8"
4221,628061,"Jl. Pahlawan No. 10, RT 1/RW 5"
4222,628061,Perumahan Veteran No. 279
4223,601703,Perumahan Pahlawan No. 294
4224,1986530,Kompleks Veteran Blok B No. 21
4225,466107,"Jl. Pahlawan No. 157, RT 20/RW 9"
4226,15388,Perumahan Mangga No. 332
4227,357799,"Willow Avenue, Apt 328"
4228,357799,"Gatot Subroto Street No. D, Block 30"
